case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0001,1087680,endpoint,6,6888316,0.739219,0.739219,0,es,"Las tasas hipotecarias actuales sobre préstamos a 15 años promedian el 2,68 por ciento, por encima de la tasa promedio de 30 años de la semana anterior de 2,66 por ciento. La tasa de refinanciamiento más baja de 15 años sin puntos en nuestra base de datos de tarifas para Florida también es de Seboni"
CASE_0001,1087680,endpoint,7,7099966,0.729055,0.729055,0,es,"Tasas de refinanciamiento hipotecario. Compare las tasas de refinanciamiento hipotecarias personalizadas actuales de nuestros prestamistas mejor calificados. Para comenzar, simplemente ingrese su tipo de préstamo, el valor actual de su vivienda, el saldo actual de su hipoteca, el tipo de vivienda y"
CASE_0001,1087680,endpoint,8,7099969,0.727578,0.727578,0,es,"Las tasas hipotecarias actuales sobre préstamos a 15 años promedian el 2,68 por ciento, un aumento con respecto a la tasa promedio del día anterior de 2,62 por ciento. La tasa de refinanciamiento más baja de 15 años disponible en nuestra base de datos para Texas es del 2,375 por ciento con puntos y"
CASE_0001,1087680,endpoint,9,7099973,0.724091,0.724091,0,es,"LendingTree le permitirá comparar diferentes tasas de interés y APR, lo que le ayudará a ahorrar la mayor cantidad de dinero posible en el refinanciamiento de su hipoteca. Tasas y tendencias actuales de refinanciamiento. La última semana de junio de 2016, las tasas hipotecarias fijas a 30 años fuero"
CASE_0001,1087680,endpoint,10,7099971,0.722836,0.722836,1,es,"LendingTree le permitirá comparar diferentes tasas de interés y APR, lo que le ayudará a ahorrar la mayor cantidad de dinero posible en el refinanciamiento de su hipoteca. Tasas y tendencias actuales de refinanciamiento La última semana de junio de 2016, las tasas hipotecarias fijas a 30 años fueron"
CASE_0001,1087680,mixed,1,8151158,0.776845,0.776845,0,es,"Tasas de refinanciamiento hipotecario. Compare las tasas de refinanciamiento hipotecarias personalizadas actuales de nuestros prestamistas mejor calificados. Para comenzar, simplemente ingrese su tipo de préstamo, el valor actual de su vivienda, el saldo actual de su hipoteca, el tipo de vivienda y"
CASE_0001,1087680,mixed,2,7011727,0.773606,0.773606,0,es,"Las tasas de refinanciamiento más bajas a 30 años disponibles en la base de datos están en 3.50 por ciento con puntos. Las tasas hipotecarias de hoy en préstamos conformes a 15 años promedian el 2.95 por ciento, una disminución con respecto a la tasa promedio de la semana pasada de 2.96 por ciento."
CASE_0001,1087680,mixed,3,7821992,0.753257,0.753257,0,es,"Durante los últimos años, con las tasas de interés en un mínimo de 40 años, muchas personas refinanciaron sus hipotecas. Aunque las tasas se han disparado en los últimos meses, el refinanciamiento puede tener sentido para usted. ¡Utilice nuestra calculadora de refinanciamiento para analizar su situa"
CASE_0001,1087680,mixed,4,6888316,0.74619,0.74619,0,es,"Las tasas hipotecarias actuales sobre préstamos a 15 años promedian el 2,68 por ciento, por encima de la tasa promedio de 30 años de la semana anterior de 2,66 por ciento. La tasa de refinanciamiento más baja de 15 años sin puntos en nuestra base de datos de tarifas para Florida también es de Seboni"
CASE_0001,1087680,mixed,5,7096687,0.745392,0.745392,0,zh,房屋抵押贷款；今天的抵押贷款利率和再融资利率；按揭利率和付款计算器
CASE_0001,1087680,mixed,6,8464344,0.742516,0.742516,0,zh,查找并比较几家贷​​方、银行和信用合作社今天的抵押贷款利率。
CASE_0001,1087680,mixed,7,7099969,0.738042,0.738042,0,es,"Las tasas hipotecarias actuales sobre préstamos a 15 años promedian el 2,68 por ciento, un aumento con respecto a la tasa promedio del día anterior de 2,62 por ciento. La tasa de refinanciamiento más baja de 15 años disponible en nuestra base de datos para Texas es del 2,375 por ciento con puntos y"
CASE_0001,1087680,mixed,8,1535517,0.737765,0.737765,0,es,"Las bajas tasas de refinanciamiento de hoy. Vea las tasas de refinanciamiento actuales para hipotecas de tasa fija y tasa ajustable, y obtenga una tasa personalizada. Tarifas basadas en un préstamo de $ 200,000 en el código postal 95464 | Cambiar la capa del código postal."
CASE_0001,1087680,mixed,9,7011723,0.732183,0.732183,0,es,"La tasa de refinanciamiento ajustable más baja a 5 años en la base de datos está en 2.375 por ciento con 2 puntos y la tasa más baja sin puntos es en 2.625 por ciento. Las tasas hipotecarias de hoy en préstamos jumbo a 30 años promedian el 4.24 por ciento, más bajo que la tasa promedio de la semana"
CASE_0001,1087680,mixed,10,7627398,0.727286,0.727286,0,es,"Refinanciamiento sin costo: tasa hipotecaria del 6,5%, SIN comisiones. Refinanciamiento estándar: tasa hipotecaria del 6%, tarifas de $ 7,500. Imagínese que puede calificar para una hipoteca a una tasa de interés del 6% sobre un préstamo de $ 500,000, pagando un punto al prestamista y otros $ 2,500"
CASE_0001,172981,endpoint,1,2549831,0.748954,0.748954,0,es,"Otro buen ejemplo que puede ayudarlo a comprender mejor la mente subconsciente es el proceso de respiración. Antes de que comenzaras a leer la línea anterior, tu respiración estaba controlada por tu subconsciente. Quiero que ahora intentes controlar tu respiración durante un minuto. Podrás hacerlo,"
CASE_0001,172981,endpoint,2,1863833,0.734925,0.734925,0,es,"La respiración suele ser automática, controlada subconscientemente por el centro respiratorio en la base del cerebro. La respiración continúa durante el sueño y, por lo general, incluso cuando la persona está inconsciente. Las personas también pueden controlar su respiración cuando lo deseen, por ej"
CASE_0001,172981,endpoint,3,3646556,0.733688,0.733688,0,es,"Control de la respiración. NOTA: Esta es la versión para consumidores. La respiración suele ser automática, controlada subconscientemente por el centro respiratorio en la base del cerebro. La respiración continúa durante el sueño y, por lo general, incluso cuando la persona está inconsciente. Las pe"
CASE_0001,172981,endpoint,4,3788429,0.692856,0.692856,0,es,"No, el hipotálamo no controla acciones involuntarias como respirar. En cambio, controla la temperatura corporal, el hambre, la sed y el sueño y proporciona un vínculo entre los sistemas nervioso y endocrino. El tronco encefálico controla acciones involuntarias como la respiración y los latidos del c"
CASE_0001,172981,endpoint,5,124067,0.692686,0.692686,0,es,¿Qué controla tu respiración? Un centro de control respiratorio en la base de su cerebro controla su respiración. Este centro envía señales continuas por la columna vertebral y los músculos involucrados en la respiración. Estas señales aseguran que sus músculos respiratorios se contraigan (aprieten)
CASE_0001,172981,endpoint,6,411416,0.692144,0.692144,0,es,"La respiración está controlada por el cerebro (hipotálamo), lo que significa que puede ser ambos. Puede detener la respiración si lo desea (por ejemplo, bucear o nadar), pero la respiración regular es voluntaria porque no piensa en ello."
CASE_0001,172981,endpoint,7,411424,0.687013,0.687013,0,zh,最佳答案: 嗯，它是自动的，否则你会在睡梦中死去，但是，当你醒着的时候，你当然可以控制它。就动作而言，呼吸是随意的动作，呼吸是不随意的动作。来源：http://www.differencebetween.net/science... 正常呼吸的行为是无意识的（自动）。
CASE_0001,172981,endpoint,8,3445675,0.675615,0.675615,0,es,"La respiración es un proceso involuntario que está controlado por la médula y la protuberancia del tronco encefálico. La frecuencia de la respiración involuntaria normal está controlada por tres grupos de neuronas o centros del tronco encefálico: el centro respiratorio medular, el centro apneustico"
CASE_0001,172981,endpoint,9,2878392,0.675007,0.675007,0,es,"El cerebro regula la respiración controlando los niveles de oxígeno y dióxido de carbono en la sangre. Si el nivel de oxígeno es bajo o el nivel de dióxido de carbono es alto, el cerebro envía una señal a los músculos respiratorios para que respiren más rápido para exhalar más dióxido de carbono e i"
CASE_0001,172981,endpoint,10,7315531,0.674858,0.674858,1,es,"Estas funciones subconscientes se expresan a través del sistema nervioso autónomo y gobiernan las funciones corporales subconscientes como los latidos del corazón, la respiración, el bombeo de sangre, la función celular, el funcionamiento continuo de los órganos físicos, etc."
CASE_0001,172981,mixed,1,2549831,0.748364,0.748364,0,es,"Otro buen ejemplo que puede ayudarlo a comprender mejor la mente subconsciente es el proceso de respiración. Antes de que comenzaras a leer la línea anterior, tu respiración estaba controlada por tu subconsciente. Quiero que ahora intentes controlar tu respiración durante un minuto. Podrás hacerlo,"
CASE_0001,172981,mixed,2,1863833,0.744419,0.744419,0,es,"La respiración suele ser automática, controlada subconscientemente por el centro respiratorio en la base del cerebro. La respiración continúa durante el sueño y, por lo general, incluso cuando la persona está inconsciente. Las personas también pueden controlar su respiración cuando lo deseen, por ej"
CASE_0001,172981,mixed,3,3646556,0.742668,0.742668,0,es,"Control de la respiración. NOTA: Esta es la versión para consumidores. La respiración suele ser automática, controlada subconscientemente por el centro respiratorio en la base del cerebro. La respiración continúa durante el sueño y, por lo general, incluso cuando la persona está inconsciente. Las pe"
CASE_0001,172981,mixed,4,411424,0.725225,0.725225,0,zh,最佳答案: 嗯，它是自动的，否则你会在睡梦中死去，但是，当你醒着的时候，你当然可以控制它。就动作而言，呼吸是随意的动作，呼吸是不随意的动作。来源：http://www.differencebetween.net/science... 正常呼吸的行为是无意识的（自动）。
CASE_0001,172981,mixed,5,411416,0.703676,0.703676,0,zh,呼吸由大脑（下丘脑）控制，这意味着它可以同时进行。如果您愿意，您可以停止呼吸（例如潜水或游泳），但定期呼吸是自愿的，因为您没有考虑过。
CASE_0001,172981,mixed,6,3788429,0.702426,0.702426,0,es,"No, el hipotálamo no controla acciones involuntarias como respirar. En cambio, controla la temperatura corporal, el hambre, la sed y el sueño y proporciona un vínculo entre los sistemas nervioso y endocrino. El tronco encefálico controla acciones involuntarias como la respiración y los latidos del c"
CASE_0001,172981,mixed,7,124067,0.699166,0.699166,0,es,¿Qué controla tu respiración? Un centro de control respiratorio en la base de su cerebro controla su respiración. Este centro envía señales continuas por la columna vertebral y los músculos involucrados en la respiración. Estas señales aseguran que sus músculos respiratorios se contraigan (aprieten)
CASE_0001,172981,mixed,8,3445675,0.687172,0.687172,0,es,"La respiración es un proceso involuntario que está controlado por la médula y la protuberancia del tronco encefálico. La frecuencia de la respiración involuntaria normal está controlada por tres grupos de neuronas o centros del tronco encefálico: el centro respiratorio medular, el centro apneustico"
CASE_0001,172981,mixed,9,2878392,0.685697,0.685697,0,es,"El cerebro regula la respiración controlando los niveles de oxígeno y dióxido de carbono en la sangre. Si el nivel de oxígeno es bajo o el nivel de dióxido de carbono es alto, el cerebro envía una señal a los músculos respiratorios para que respiren más rápido para exhalar más dióxido de carbono e i"
CASE_0001,172981,mixed,10,3646554,0.681703,0.681703,0,zh,根据佛罗里达国际大学的说法，体内平衡通过称为髓质的大脑区域控制呼吸频率。呼吸行为是非自愿的，这意味着人们通常不会意识到这一点。
CASE_0001,250367,endpoint,1,5917385,0.754814,0.754814,0,es,Servicio acelerado de visas de Alemania. Los ciudadanos de Estados Unidos no necesitan visado alemán para estancias de hasta 90 días. Necesitará un pasaporte válido por 6 meses después de la fecha de entrada. Podemos ayudarlo con cualquier servicio de expedición de pasaportes de EE. UU. Que pueda se
CASE_0001,250367,endpoint,2,4207450,0.752278,0.752278,0,es,Servicio acelerado de visas de Alemania. Los ciudadanos de Estados Unidos no necesitan visado alemán para estancias de hasta 90 días. Necesitará un pasaporte válido por 6 meses después de la fecha de entrada. Podemos ayudarlo con cualquier servicio de expedición de pasaportes de EE. UU. Que pueda se
CASE_0001,250367,endpoint,3,4207454,0.750407,0.750407,0,es,Servicio acelerado de visas para Alemania No se requiere una visa alemana para ciudadanos de Estados Unidos para estancias de hasta 90 días. Necesitará un pasaporte válido por 6 meses después de la fecha de entrada. Podemos ayudarlo con cualquier servicio de expedición de pasaportes de EE. UU. Que p
